LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
0,3,1,0,1,4,2,0.33,2,2.0,2,1,6,1,0,6,3,12.26,7.33,659.44,0.03,22,0.14,36.64,89.92,0.5,1,2,6,0.25,8,14,6,11,8,14.29,6,FALSE
2,1,3,0,2,0,1,0.1,0,0,1,1,6,1,0,10,1,19.73,9.35,1724.86,0.06,42,0.11,95.83,184.48,1,0,0,7,0.07,17,25,10,11,15,16.67,10,FALSE
4,9,2,0,5,18,5,0.26,8,2.25,3,0.6,19,4,0,19,0,16.09,18.42,5457.54,0.1,61,0.05,303.2,296.34,0.8,5,9,16,0.17,26,35,12,17,29,20.83,19,FALSE
0,1,0,0,0,0,1,0.17,0,0,1,1,1,1,0,6,4,20.69,8.89,1634.99,0.06,45,0.11,90.83,183.94,1,0,0,2,0.14,20,25,9,8,7,0,6,FALSE
3,1,1,0,6,0,1,0.2,0,0,1,1,2,1,0,5,0,26.64,2.5,166.52,0.02,18,0.4,9.25,66.61,1,0,0,3,0.07,8,10,8,5,15,54.55,5,FALSE
26,24,13,1,16,32,14,0.17,14,2.29,11,0.79,88,7,0,82,0,99.15,21.29,44929.28,0.7,322,0.05,2496.07,2110.58,0.5,9,16,76,0.11,148,174,73,21,126,17.17,83,FALSE
3,5,2,0,0,8,3,0.23,4,2.0,3,1,10,1,0,13,0,22.48,8.33,1560.8,0.06,42,0.12,86.71,187.3,0.33,2,4,9,0.18,20,22,12,10,17,0,13,FALSE
2,3,2,0,0,4,2,0.2,2,2.0,2,1,9,1,0,10,0,26.13,7.46,1455.85,0.07,42,0.13,80.88,195.04,0.5,1,2,9,0.15,19,23,14,11,13,0,10,FALSE
3,7,5,0,4,4,5,0.14,2,2.0,5,1,20,1,0,37,1,52.8,13.84,10117.34,0.24,127,0.07,562.07,730.87,0.2,1,2,17,0.11,51,76,35,19,45,9.76,37,FALSE
17,43,13,0,18,76,22,0.28,34,2.24,17,0.77,103,12,0,80,2,97.4,18.49,33283.94,0.6,276,0.05,1849.11,1800.5,0.55,21,38,83,0.19,125,151,71,21,116,18.37,80,FALSE
0,1,1,0,0,0,1,0.17,0,0,1,1,5,1,0,6,0,21.25,2.4,122.4,0.02,17,0.42,6.8,51,1,0,0,6,0.14,8,9,5,3,7,0,6,FALSE
2,1,0,0,2,0,1,0.2,0,0,1,1,1,1,0,5,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,1,0,0,2,0.1,6,10,5,7,10,28.57,5,FALSE
1,3,0,0,1,4,2,0.22,2,2.0,1,0.5,6,1,0,9,0,14.17,3.75,199.32,0.02,16,0.27,11.07,53.15,0.5,1,2,6,0.17,5,11,4,6,12,10,9,FALSE
3,5,3,0,5,8,3,0.1,4,2.0,3,1,19,1,0,30,1,100.29,10.06,10151.3,0.34,177,0.1,563.96,1008.98,0.33,2,4,18,0.08,75,102,41,11,39,14.29,30,TRUE
2,8,2,3,0,0,7,0.47,0,0,2,0.29,16,1,0,12,1,29.78,8.23,2018.61,0.08,51,0.12,112.14,245.18,0.14,0,0,11,0.39,19,32,15,13,18,20,15,FALSE
2,5,1,0,5,6,3,0.6,2,3.0,2,0.67,8,3,1,5,1,6.37,9,516.23,0.02,16,0.11,28.68,57.36,1,2,3,7,0.23,6,10,3,9,13,50,5,FALSE
0,1,1,0,0,0,1,0.08,0,0,1,1,11,1,0,13,1,68.43,10.21,7130.95,0.23,141,0.1,396.16,698.54,1,0,0,12,0.07,70,71,24,7,14,0,13,FALSE
17,15,7,0,19,28,8,0.15,14,2.0,7,0.88,37,1,0,52,0,45.71,22.46,23055.47,0.34,176,0.04,1280.86,1026.58,0.13,7,14,31,0.09,77,99,36,21,89,26.76,52,FALSE
3,3,4,0,2,4,2,0.22,2,2.0,2,1,9,1,0,9,1,26.74,5.33,760.66,0.05,33,0.19,42.26,142.62,0.5,1,2,9,0.13,16,17,12,8,15,18.18,9,FALSE
30,50,17,0,25,82,26,0.23,36,2.28,20,0.77,134,9,0,112,0,95.37,34.67,114633.41,1.1,483,0.03,6368.52,3306.37,0.35,23,41,110,0.15,226,257,88,27,168,18.25,112,TRUE
2,3,2,0,2,4,2,0.22,2,2.0,2,1,8,1,0,9,0,25.03,4.9,600.86,0.04,30,0.2,33.38,122.62,0.5,1,2,8,0.14,14,16,10,7,14,18.18,9,FALSE
2,1,2,0,1,0,1,0.17,0,0,1,1,3,1,0,6,2,27.41,3.06,255.94,0.03,22,0.33,14.22,83.76,1,0,0,4,0.1,11,11,9,5,10,14.29,6,FALSE
0,1,1,0,0,0,1,0.17,0,0,1,1,5,1,0,6,0,20.8,3.2,213.02,0.02,21,0.31,11.83,66.57,1,0,0,6,0.14,8,13,5,4,7,0,6,FALSE
1,3,4,0,3,4,2,0.22,2,2.0,2,1,14,1,0,9,0,38.84,8.35,2705.36,0.11,75,0.12,150.3,324.14,0.5,1,2,14,0.14,31,44,13,7,14,25,9,TRUE
21,22,18,0,2,8,19,0.3,4,2.0,19,1,54,1,0,64,1,68.39,20.75,29446.21,0.47,222,0.05,1635.9,1419.09,0.05,2,4,37,0.22,83,139,56,28,88,3.03,64,FALSE
8,15,1,0,2,28,8,0.19,14,2.0,2,0.25,32,1,0,43,1,72.3,5.69,2338.69,0.14,83,0.18,129.93,411.2,0.13,7,14,26,0.15,39,44,24,7,54,4.44,43,FALSE
9,5,2,0,5,8,3,0.11,4,2.0,2,0.67,12,3,1,27,2,35.26,21.24,15905.03,0.25,138,0.05,883.61,748.82,1,2,4,11,0.07,59,79,25,18,42,15.63,27,FALSE
1,1,0,0,3,0,1,0.33,0,0,1,1,1,1,0,3,1,10.16,6,365.67,0.02,17,0.17,20.31,60.94,1,0,0,2,0.13,6,11,4,8,8,50,3,FALSE
2,1,5,0,2,0,1,0.11,0,0,1,1,6,1,0,9,2,37.91,4.75,855.4,0.06,41,0.21,47.52,180.09,1,0,0,7,0.07,19,22,14,7,14,18.18,9,FALSE
11,17,7,0,8,24,9,0.36,8,3.0,4,0.44,41,7,0,25,0,47.24,12.24,7077.77,0.19,111,0.08,393.21,578.25,0.78,8,12,34,0.2,51,60,25,12,45,24.24,25,FALSE
5,19,2,0,0,36,10,0.31,18,2.0,6,0.6,42,1,0,32,0,45.5,17.38,13744.03,0.26,144,0.06,763.56,790.83,0.1,9,18,34,0.26,63,81,29,16,38,0,32,FALSE
0,1,2,0,0,0,1,0.25,0,0,1,1,3,1,0,4,0,10.84,1.5,24.38,0.01,7,0.67,1.35,16.25,1,0,0,4,0.2,2,5,2,3,5,0,4,FALSE
2,1,0,0,4,0,1,0.25,0,0,1,1,1,1,0,4,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.09,3,5,3,5,11,50,4,FALSE
5,45,3,1,6,46,23,0.55,4,11.5,23,1,72,23,1,41,0,104.29,6.4,4271.56,0.22,123,0.16,237.31,667.43,1,21,23,51,0.43,56,67,35,8,54,14.58,42,FALSE
2,1,2,0,2,0,1,0.2,0,0,1,1,3,1,0,5,2,18.07,6.11,674.95,0.04,26,0.16,37.5,110.45,1,0,0,4,0.1,11,15,9,10,10,28.57,5,FALSE
2,1,0,0,2,0,1,0.25,0,0,1,1,1,1,0,4,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.11,3,5,3,5,9,33.33,4,FALSE
1,1,2,0,0,0,1,0.2,0,0,1,1,3,1,0,5,0,14.4,2.5,90,0.01,12,0.4,5,36,1,0,0,4,0.14,5,7,4,4,7,0,5,FALSE
5,7,13,0,7,8,4,0.16,4,2.0,4,1,26,1,0,25,2,73.59,5.95,2602.12,0.15,84,0.17,144.56,437.59,0.25,2,4,24,0.11,37,47,28,9,38,21.88,25,FALSE
15,31,10,0,11,50,16,0.27,20,2.5,10,0.63,70,13,0,59,0,71.74,17.83,22807.44,0.43,206,0.06,1267.08,1279.15,0.81,15,25,56,0.19,90,116,53,21,86,15.71,59,TRUE
5,5,4,0,4,8,3,0.19,4,2.0,3,1,12,1,0,16,3,23.2,12.5,3624.82,0.1,57,0.08,201.38,289.99,0.33,2,4,11,0.12,25,32,17,17,26,20,16,FALSE
5,1,2,0,8,0,1,0.09,0,0,1,1,3,1,0,11,1,32.4,9.72,3062.5,0.11,63,0.1,170.14,315,1,0,0,4,0.04,25,38,18,14,25,42.11,11,FALSE
3,6,5,0,0,4,4,0.2,2,2.0,4,1,15,1,0,20,0,31.73,7.46,1767.82,0.08,51,0.13,98.21,236.84,0.25,1,2,13,0.17,19,32,14,11,24,0,20,FALSE
4,7,14,0,2,8,4,0.17,4,2.0,4,1,30,1,0,24,2,103.04,5.37,2972.97,0.18,102,0.19,165.17,553.48,0.25,2,4,28,0.13,47,55,35,8,31,7.69,24,FALSE
0,3,3,0,0,4,2,0.29,2,2.0,2,1,7,1,0,7,0,24,3.5,294,0.03,21,0.29,16.32,84,0.5,1,2,7,0.25,9,12,9,7,8,0,7,FALSE
1,5,5,0,1,8,3,0.25,4,2.0,3,1,13,1,0,12,0,30.84,4.96,758.26,0.05,36,0.2,42.13,152.93,0.33,2,4,12,0.2,17,19,12,7,15,7.69,12,FALSE
2,3,4,0,0,4,2,0.15,2,2.0,2,1,11,1,0,13,0,45.34,6.75,2065.86,0.1,63,0.15,114.77,306.05,0.5,1,2,11,0.13,30,33,20,9,16,0,13,FALSE
5,5,6,0,5,8,3,0.13,4,2.0,3,1,14,1,0,24,2,51.32,12.79,8399.67,0.22,121,0.08,466.65,656.58,0.33,2,4,13,0.09,53,68,29,14,35,17.24,24,FALSE
4,6,6,0,2,4,4,0.15,2,2.0,4,1,17,1,0,27,0,35.47,12.24,5313.4,0.14,80,0.08,295.19,434.1,0.25,1,2,15,0.12,34,46,25,18,34,6.9,27,FALSE
6,5,6,0,3,8,3,0.1,4,2.0,3,1,19,1,0,30,1,44.88,14.4,9306.1,0.22,117,0.07,517.01,646.26,0.33,2,4,18,0.08,54,63,30,16,40,9.09,30,FALSE
9,5,7,0,6,8,3,0.18,4,2.0,3,1,16,1,0,17,2,38.07,9.14,3182.29,0.12,69,0.11,176.79,348.06,0.33,2,4,15,0.09,32,37,21,12,33,26.09,17,FALSE
0,1,2,0,0,0,1,0.25,0,0,1,1,3,1,0,4,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,4,0.2,4,5,4,3,5,0,4,FALSE
1,3,2,0,0,4,2,0.22,2,2.0,2,1,6,1,0,9,0,18.23,3.86,271.19,0.02,19,0.26,15.07,70.31,0.5,1,2,6,0.18,9,10,7,6,11,0,9,FALSE
7,1,4,0,4,0,1,0.07,0,0,1,1,12,1,0,14,0,80.27,3,722.43,0.08,54,0.33,40.13,240.81,1,0,0,13,0.04,27,27,18,4,26,22.22,14,FALSE
9,7,6,0,7,12,4,0.24,6,2.0,4,1,19,1,0,17,2,76.51,5,1912.87,0.13,74,0.2,106.27,382.57,0.25,3,6,17,0.12,35,39,28,8,34,29.17,17,FALSE
14,15,15,0,4,4,13,0.25,2,2.0,13,1,40,1,0,53,0,58.74,23.3,31875.39,0.46,224,0.04,1770.86,1368.31,0.08,1,2,29,0.18,82,142,44,25,72,7.02,53,FALSE
10,17,4,0,10,28,9,0.29,12,2.33,3,0.33,39,5,0,31,0,52.98,20.54,22355.6,0.36,190,0.05,1241.98,1088.3,0.56,8,15,32,0.17,87,103,36,17,52,24.39,31,FALSE
8,15,2,3,0,0,14,0.61,0,0,2,0.14,31,1,0,20,1,42.87,14.48,8991.25,0.21,110,0.07,499.51,620.82,0.07,0,0,19,0.44,40,70,29,21,32,13.04,23,FALSE
5,8,2,3,0,0,7,0.41,0,0,2,0.29,17,1,0,14,1,29.59,8.87,2326,0.09,54,0.11,129.22,262.33,0.14,0,0,12,0.3,19,35,15,14,23,17.65,17,FALSE
5,13,4,0,6,22,7,0.28,10,2.2,6,0.86,26,6,0,25,0,32.88,10.95,3941.05,0.12,72,0.09,218.95,360,0.86,6,11,21,0.19,32,40,19,13,37,19.35,25,FALSE
0,11,9,0,2,14,6,0.6,4,3.5,6,1,23,1,0,10,0,51.96,4.32,971.34,0.07,49,0.23,53.96,224.66,0.17,5,7,19,0.46,21,28,17,7,13,16.67,10,FALSE
3,3,0,0,3,4,2,0.25,2,2.0,1,0.5,6,1,0,8,1,14.09,9.29,1214.56,0.04,32,0.11,67.48,130.8,0.5,1,2,6,0.13,13,19,7,10,15,27.27,8,FALSE
7,9,9,0,1,14,5,0.12,6,2.33,4,0.8,31,5,1,41,1,53.95,20.13,21852.33,0.36,179,0.05,1214.02,1085.83,1,4,7,28,0.1,77,102,44,23,50,2.38,41,FALSE
1,3,1,0,2,4,2,0.22,2,2.0,2,1,8,1,0,9,1,15.29,7.22,797.67,0.04,26,0.14,44.31,110.45,0.5,1,2,8,0.15,13,13,9,10,13,18.18,9,FALSE
1,3,2,16,0,4,2,0.08,2,2.0,2,1,21,1,0,9,1,103.2,5.62,3260.81,0.19,109,0.18,181.16,580.09,0.5,1,2,21,0.07,53,56,33,7,27,64,25,FALSE
22,35,10,0,12,62,18,0.27,30,2.07,3,0.17,81,4,0,66,0,68.92,17.87,22020.91,0.41,196,0.06,1223.38,1231.94,0.22,16,31,65,0.18,91,105,56,22,101,15.38,66,FALSE
9,5,3,0,15,8,3,0.16,4,2.0,3,1,19,1,0,19,2,26.1,10.71,2996.6,0.09,61,0.09,166.48,279.68,0.33,2,4,18,0.07,30,31,14,10,44,44.12,19,FALSE
7,5,4,0,3,0,4,0.17,0,0,3,0.75,13,1,0,23,0,33.92,9.38,2981.4,0.11,62,0.11,165.63,318.02,0.25,0,0,11,0.12,25,37,20,15,34,11.54,23,FALSE
0,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,2,0.25,3,4,3,4,4,0,3,FALSE
0,1,1,0,0,0,1,0.06,0,0,1,1,16,1,0,17,0,134.47,4.69,2954.74,0.21,121,0.21,164.15,630.34,1,0,0,17,0.06,60,61,32,5,18,0,17,FALSE
6,1,4,0,5,0,1,0.1,0,0,1,1,9,1,0,10,0,52.5,2.67,373.33,0.05,35,0.38,20.74,140,1,0,0,10,0.05,16,19,12,4,22,33.33,10,FALSE
16,17,24,0,11,28,9,0.16,14,2.0,9,1,55,1,0,55,2,175.1,7.86,10809.44,0.46,217,0.13,600.52,1375.75,0.11,7,14,48,0.11,100,117,70,11,83,16.67,55,TRUE
4,5,0,0,6,8,3,0.33,4,2.0,1,0.33,9,1,0,9,2,10.63,11.92,1509.98,0.04,31,0.08,83.89,126.71,0.33,2,4,8,0.15,13,18,6,11,20,40,9,FALSE
6,7,16,0,3,8,4,0.14,4,2.0,4,1,30,1,0,28,2,101.03,5.96,3588,0.2,109,0.17,199.33,602.07,0.25,2,4,28,0.11,49,60,37,9,38,9.68,28,TRUE
0,1,1,0,1,0,1,0.33,0,0,1,1,2,1,0,3,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,25,3,FALSE
2,1,1,0,2,0,1,0.08,0,0,1,1,2,1,0,12,1,19.85,3.5,243.2,0.02,17,0.29,13.51,69.49,1,0,0,3,0.06,10,7,10,7,17,14.29,12,FALSE
3,7,2,0,6,8,4,0.33,2,4.0,2,0.5,13,4,1,12,0,24.24,11.7,3318.52,0.09,59,0.09,184.36,283.63,1,3,4,11,0.18,27,32,15,13,22,33.33,12,FALSE
4,7,6,0,0,4,5,0.23,2,2.0,5,1,17,1,0,22,0,36.22,9.03,2951.88,0.11,66,0.11,163.99,326.98,0.2,1,2,14,0.19,25,41,18,13,27,0,22,FALSE
13,21,5,0,5,30,12,0.17,14,2.14,9,0.75,66,9,0,69,0,57.39,28,44996.99,0.54,258,0.04,2499.83,1607.04,0.75,8,15,56,0.14,119,139,51,24,88,6.76,69,FALSE
2,7,5,0,1,8,4,0.44,2,4.0,2,0.5,16,4,1,9,0,29.41,7.6,1698.45,0.07,47,0.13,94.36,223.48,1,3,4,14,0.31,19,28,15,12,13,10,9,FALSE
12,23,14,0,11,38,12,0.27,16,2.38,9,0.75,58,6,0,45,0,91.36,12.65,14630.58,0.39,188,0.08,812.81,1156.15,0.5,11,19,48,0.17,87,101,55,16,69,19.64,45,TRUE
16,20,7,0,17,12,16,0.32,6,2.0,5,0.31,46,1,0,50,1,60.97,25.55,39787.9,0.52,243,0.04,2210.44,1557.48,0.06,3,6,32,0.19,89,154,54,31,84,25.37,50,FALSE
0,1,1,4,1,0,1,0.17,0,0,1,1,5,1,0,2,0,22.84,7.5,1284.98,0.06,45,0.13,71.39,171.33,1,0,0,6,0.13,20,25,8,6,8,71.43,6,FALSE
3,7,3,0,0,12,4,0.19,6,2.0,4,1,19,1,0,21,0,55.61,6,2002.01,0.11,68,0.17,111.22,333.67,0.25,3,6,17,0.16,28,40,21,9,25,0,21,FALSE
0,3,2,0,0,4,2,0.22,2,2.0,2,1,7,1,0,9,2,21.51,3,193.59,0.02,18,0.33,10.75,64.53,0.5,1,2,7,0.2,6,12,6,6,10,0,9,FALSE
3,3,1,0,2,4,2,0.29,2,2.0,1,0.5,7,1,0,7,1,11.47,5,286.8,0.02,16,0.2,15.93,57.36,0.5,1,2,7,0.15,5,11,4,8,13,22.22,7,FALSE
4,19,6,0,1,32,10,0.31,14,2.29,9,0.9,37,4,0,32,0,49.95,12.36,7636.01,0.21,110,0.08,424.22,617.62,0.4,9,16,29,0.26,51,59,33,16,38,3.03,32,FALSE
0,1,1,0,1,0,1,0.33,0,0,1,1,2,1,0,3,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.2,3,4,3,4,5,25,3,FALSE
3,5,2,0,2,8,3,0.19,4,2.0,3,1,15,1,0,16,2,22.71,10.68,2589.55,0.08,51,0.09,143.86,242.5,0.33,2,4,14,0.14,23,28,14,13,22,11.11,16,FALSE
10,11,14,0,12,16,6,0.15,8,2.0,6,1,38,1,0,40,2,51.19,16.75,14362.03,0.29,147,0.06,797.89,857.43,0.17,4,8,34,0.1,67,80,38,19,63,23.08,40,FALSE
7,7,4,0,6,4,5,0.17,2,2.0,5,1,17,1,0,29,0,34.65,11.83,4846.19,0.14,77,0.08,269.23,409.79,0.2,1,2,14,0.12,32,45,23,17,43,17.14,29,FALSE
0,3,2,0,0,4,2,0.5,2,2.0,2,1,6,1,0,4,0,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,0.5,1,2,6,0.4,5,6,5,5,5,0,4,FALSE
1,1,4,0,0,0,1,0.14,0,0,1,1,6,1,0,7,0,39.26,2.95,342.73,0.04,29,0.34,19.04,116,1,0,0,7,0.11,13,16,11,5,9,0,7,FALSE
2,7,0,0,0,12,4,0.36,6,2.0,1,0.25,16,1,0,11,0,12.76,29.25,10920.4,0.12,85,0.03,606.69,373.35,0.25,3,6,14,0.29,36,49,8,13,14,0,11,FALSE
0,11,1,0,0,0,10,0.71,0,0,10,1,21,1,0,14,2,36.78,13.21,6421.79,0.16,94,0.08,356.77,485.97,0.1,0,0,13,0.67,37,57,21,15,15,0,14,FALSE
2,1,0,0,2,0,1,0.25,0,0,1,1,1,1,0,4,2,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1,0,0,2,0.11,3,7,3,7,9,33.33,4,FALSE
14,17,12,0,6,28,9,0.23,12,2.33,8,0.89,48,5,0,40,0,86.51,10.16,8923.89,0.29,147,0.1,495.77,878.66,0.56,8,14,41,0.15,65,82,48,15,61,13.04,40,FALSE
9,7,6,0,8,12,4,0.14,6,2.0,3,0.75,22,1,0,29,0,48.34,11.15,6010.8,0.18,96,0.09,333.93,539.01,0.25,3,6,20,0.09,46,50,33,16,47,21.62,29,TRUE
2,1,0,0,2,0,1,0.1,0,0,1,1,1,1,0,10,1,16.3,8.17,1087.93,0.04,36,0.12,60.44,133.22,1,0,0,2,0.07,14,22,6,7,15,16.67,10,FALSE
1,5,4,0,0,8,3,0.25,4,2.0,3,1,11,1,0,12,0,30.45,4.62,648.71,0.05,32,0.22,36.04,140.55,0.33,2,4,10,0.21,15,17,13,8,14,0,12,FALSE
1,3,0,0,1,4,2,0.22,2,2.0,1,0.5,6,1,0,9,0,14.17,3.75,199.32,0.02,16,0.27,11.07,53.15,0.5,1,2,6,0.17,5,11,4,6,12,10,9,FALSE
13,1,6,0,6,0,1,0.03,0,0,1,1,26,1,0,35,0,97,18.78,34217.38,0.61,289,0.05,1900.97,1821.79,1,0,0,27,0.02,137,152,62,17,55,14.63,35,FALSE
14,31,6,0,8,48,16,0.3,18,2.67,9,0.56,53,7,0,54,0,80.38,11.1,9899.11,0.3,155,0.09,549.95,892.01,0.44,15,26,39,0.21,70,85,41,13,77,12.9,54,FALSE
9,11,12,0,13,18,6,0.17,8,2.25,5,0.83,35,5,0,36,3,65.03,12.77,10600.85,0.28,140,0.08,588.94,830.3,0.83,5,9,31,0.1,61,79,43,18,59,26.53,36,FALSE
0,1,1,0,1,0,1,0.33,0,0,1,1,2,1,0,3,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.2,3,4,3,4,5,25,3,FALSE
0,3,1,0,0,4,2,0.29,2,2.0,2,1,5,1,0,7,0,8.64,4.17,150,0.01,12,0.24,8.33,36,0.5,1,2,5,0.25,5,7,3,5,8,0,7,FALSE
9,1,9,1,7,0,1,0.04,0,0,1,1,27,1,0,27,0,233.92,2.86,1909.57,0.22,121,0.35,106.09,668.35,1,0,0,28,0.02,60,61,42,4,45,22.86,28,FALSE
0,1,3,0,0,0,1,0.2,0,0,1,1,4,1,0,5,0,38.4,2.5,240,0.03,24,0.4,13.33,96,1,0,0,5,0.17,11,13,11,5,6,0,5,FALSE
3,7,3,0,1,12,4,0.27,6,2.0,3,0.75,16,3,0,15,1,18.89,9.82,1820.94,0.06,41,0.1,101.16,185.47,0.75,3,6,14,0.2,18,23,11,12,20,6.25,15,FALSE
3,3,4,0,3,4,2,0.15,2,2.0,2,1,9,1,0,13,2,25.81,7.08,1295.09,0.06,41,0.14,71.95,182.84,0.5,1,2,9,0.1,17,24,12,10,20,18.75,13,FALSE
1,3,0,0,1,4,2,0.22,2,2.0,1,0.5,6,1,0,9,0,14.17,3.75,199.32,0.02,16,0.27,11.07,53.15,0.5,1,2,6,0.17,5,11,4,6,12,10,9,FALSE
5,1,3,0,3,0,1,0.1,0,0,1,1,8,1,0,10,0,48,3,432,0.05,36,0.33,24,144,1,0,0,9,0.05,18,18,12,4,19,23.08,10,FALSE
5,21,3,1,2,24,11,0.3,4,6.0,2,0.18,32,10,0,36,1,47.96,18.75,16859.61,0.3,161,0.05,936.64,899.18,0.91,10,12,23,0.24,75,86,32,16,45,7.69,37,FALSE
13,9,7,0,17,16,5,0.12,8,2.0,5,1,28,1,0,43,0,69.49,14.01,13645.26,0.32,170,0.07,758.07,973.75,0.2,4,8,25,0.07,71,99,38,15,74,28.33,43,TRUE
6,15,7,0,5,14,9,0.29,6,2.33,6,0.67,32,1,0,31,0,35.72,13.91,6910.42,0.17,94,0.07,383.91,496.83,0.11,4,7,25,0.21,36,58,22,17,43,13.89,31,FALSE
20,31,11,0,33,46,16,0.24,16,2.88,8,0.5,75,6,0,66,0,74.18,20.79,32071.97,0.51,250,0.05,1781.78,1542.48,0.38,15,24,61,0.13,116,134,53,19,120,33.33,66,TRUE
0,1,2,0,0,0,1,0.25,0,0,1,1,3,1,0,4,1,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,4,0.2,4,5,4,3,5,0,4,FALSE
7,7,14,0,6,8,4,0.17,4,2.0,4,1,28,1,0,24,2,79.28,6,2854.12,0.16,90,0.17,158.56,475.69,0.25,2,4,26,0.11,40,50,30,9,38,20,24,FALSE
6,1,4,0,23,0,1,0.1,0,0,1,1,10,1,0,10,1,43.39,10.25,4558.6,0.15,97,0.1,253.26,444.74,1,0,0,11,0.03,41,56,16,8,40,69.7,10,TRUE
11,3,3,0,3,4,2,0.08,2,2.0,2,1,18,1,0,24,0,47.29,17.18,13960.02,0.27,164,0.06,775.56,812.49,0.5,1,2,18,0.05,84,80,22,9,39,11.11,24,FALSE
1,1,2,0,5,0,1,0.2,0,0,1,1,3,1,0,5,3,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,4,0.08,6,9,6,6,12,50,5,FALSE
9,17,4,0,5,32,9,0.24,14,2.29,5,0.56,42,5,0,37,0,58.47,12.71,9443.41,0.25,131,0.08,524.63,743.09,0.56,9,16,35,0.17,61,70,36,15,52,11.9,37,FALSE
0,3,3,0,1,4,2,0.33,2,2.0,2,1,7,1,0,6,2,25.16,2.5,157.27,0.02,17,0.4,8.74,62.91,0.5,1,2,7,0.25,8,9,8,5,8,14.29,6,FALSE
10,5,7,0,7,12,3,0.12,6,2.0,3,1,19,3,1,26,0,63.77,9.82,6146.88,0.21,114,0.1,341.49,626.07,1,3,6,18,0.07,54,60,33,12,44,21.21,26,FALSE
2,1,0,0,3,0,1,0.1,0,0,1,1,1,1,0,10,1,16.3,8.17,1087.93,0.04,36,0.12,60.44,133.22,1,0,0,2,0.06,14,22,6,7,16,23.08,10,FALSE
2,1,1,0,5,0,1,0.2,0,0,1,1,4,1,0,5,0,16.53,6.43,683.19,0.04,26,0.16,37.96,106.27,1,0,0,5,0.08,9,17,7,10,13,50,5,FALSE
2,6,2,2,0,0,5,0.38,0,0,2,0.4,13,1,0,11,1,25.68,7.5,1444.26,0.06,42,0.13,80.24,192.57,0.2,0,0,10,0.31,15,27,12,12,16,15.38,13,FALSE
7,7,17,0,5,8,4,0.14,4,2.0,4,1,31,1,0,28,2,97.47,5.66,3119.36,0.18,101,0.18,173.3,551.4,0.25,2,4,29,0.1,44,57,35,9,41,15.15,28,FALSE
4,11,4,0,2,16,6,0.3,6,2.67,4,0.67,20,5,0,20,0,29.7,11.28,3778.06,0.11,67,0.09,209.89,335,0.83,5,8,16,0.22,29,38,18,14,27,9.09,20,FALSE
2,3,4,0,0,4,2,0.2,2,2.0,2,1,10,1,0,10,1,24.36,10.97,2930.73,0.09,55,0.09,162.82,267.19,0.5,1,2,10,0.15,27,28,16,13,13,0,10,FALSE
2,1,0,0,3,0,1,0.2,0,0,1,1,1,1,0,5,1,17.83,5.83,606.67,0.03,26,0.17,33.7,104,1,0,0,2,0.09,7,19,6,10,11,37.5,5,FALSE
3,13,3,1,9,18,7,0.24,6,3.0,6,0.86,27,5,0,28,1,60.63,12.22,9057.37,0.25,130,0.08,503.19,741.06,0.71,6,9,22,0.17,55,75,36,16,42,26.32,29,FALSE
14,35,12,0,8,60,18,0.25,26,2.31,11,0.61,85,10,0,71,4,57.99,24.52,34868.47,0.47,232,0.04,1937.14,1421.99,0.56,17,30,69,0.19,107,125,48,22,94,10.13,71,TRUE
