LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
0,5,2,0,0,8,3,0.17,4,2.0,3,1,11,1,0,18,2,35.13,12.41,5410.23,0.15,85,0.08,300.57,435.99,0.33,2,4,10,0.16,42,43,22,13,19,0,18,FALSE
1,1,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,4,0.5,1,0,2,2,0.06,2,1,0,0,2,0.02,1,1,1,1,43,0,5,FALSE
2,39,1,0,3,76,20,0.37,38,2.0,2,0.1,66,1,0,54,2,70.18,13.46,12721.96,0.31,162,0.07,706.78,944.93,0.05,19,38,48,0.33,69,93,41,16,60,5.26,54,FALSE
11,9,0,0,1,14,5,0.24,6,2.33,1,0.2,16,4,0.75,21,1,18.5,21.54,8579.94,0.13,82,0.05,476.66,398.35,0.8,4,7,13,0.15,35,47,13,16,34,4.55,21,FALSE
3,3,2,0,1,4,2,0.15,2,2.0,2,1,10,1,0,13,0,22.46,15,5053.28,0.11,68,0.07,280.74,336.89,0.5,1,2,10,0.11,32,36,16,15,18,7.14,13,FALSE
3,13,2,0,0,22,7,0.27,10,2.2,4,0.57,32,4,0.5,26,2,24.26,23.75,13682.58,0.19,109,0.04,760.14,576.11,0.57,6,11,27,0.23,50,59,20,19,30,0,26,FALSE
1,19,7,1,0,30,10,0.48,12,2.5,5,0.5,39,7,0.67,20,2,31.94,20.33,13197.22,0.22,122,0.05,733.18,649.28,0.7,9,15,31,0.43,55,67,23,17,23,4.76,21,FALSE
5,3,1,0,5,4,2,0.29,2,2.0,1,0.5,7,1,0,7,2,17.97,3.5,220.18,0.02,17,0.29,12.23,62.91,0.5,1,2,7,0.11,6,11,6,7,18,41.67,7,FALSE
0,1,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,1,18.4,5,460,0.03,23,0.2,25.56,92,1,0,0,2,0.17,10,13,8,8,6,0,5,FALSE
26,34,19,1,6,32,25,0.21,16,2.0,25,1,74,8,0.29,117,1,86.32,29.13,73246.56,0.84,368,0.03,4069.25,2514.5,0.32,8,16,51,0.17,143,225,81,33,151,5.65,118,TRUE
6,1,2,0,10,0,1,0.2,0,0,1,1,3,1,0,5,0,19.37,2.5,121.08,0.02,14,0.4,6.73,48.43,1,0,0,4,0.05,6,8,6,5,22,66.67,5,FALSE
3,1,1,0,0,0,1,0.33,0,0,1,1,2,1,0,3,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.14,4,6,4,5,7,0,3,FALSE
7,3,1,1,6,4,2,0.33,2,2.0,2,1,6,1,0,5,1,20.84,3.94,323.05,0.03,21,0.25,17.95,82.04,0.5,1,2,6,0.1,9,12,8,7,20,58.33,6,FALSE
2,5,0,0,0,8,3,0.3,4,2.0,1,0.33,11,1,0,10,0,13.14,8.17,876.39,0.04,29,0.12,48.69,107.31,0.33,2,4,10,0.23,14,15,6,7,13,0,10,FALSE
10,11,0,3,8,18,6,0.4,8,2.25,1,0.17,20,4,0.6,12,2,21.92,17.73,6891.86,0.13,80,0.06,382.88,388.64,0.67,5,9,16,0.18,38,42,15,14,34,47.83,15,FALSE
2,3,0,0,0,4,2,0.11,2,2.0,1,0.5,5,1,0,18,3,30.71,12.86,5076.47,0.13,84,0.08,282.03,394.84,0.5,1,2,5,0.1,30,54,14,12,21,0,18,FALSE
1,7,1,1,0,12,4,0.22,6,2.0,2,0.5,15,3,0.67,17,2,18.31,14.77,3996.21,0.09,59,0.07,222.01,270.51,0.75,3,6,13,0.2,25,34,11,13,20,5.56,18,FALSE
16,11,0,1,7,22,6,0.33,10,2.2,1,0.17,21,1,0,17,0,23.33,29.45,20235.16,0.23,130,0.03,1124.18,687.1,0.17,6,11,17,0.14,62,68,20,19,42,32,18,FALSE
9,25,10,0,1,48,13,0.28,24,2.0,9,0.69,62,8,0.58,47,2,57.88,31.53,57542.56,0.61,293,0.03,3196.81,1825.04,0.62,12,24,51,0.19,134,159,51,24,70,2.08,47,FALSE
1,1,0,1,0,0,1,0.17,0,0,1,1,1,1,0,5,1,24.42,5,610.57,0.04,33,0.2,33.92,122.11,1,0,0,2,0.13,16,17,8,5,8,16.67,6,FALSE
1,7,2,0,0,12,4,0.36,6,2.0,4,1,16,1,0,11,1,28.49,13.18,4947.97,0.13,83,0.08,274.89,375.46,0.25,3,6,14,0.31,41,42,14,9,13,0,11,FALSE
7,11,4,0,7,18,6,0.17,8,2.25,5,0.83,29,4,0.6,35,0,63.05,28.78,52205.44,0.6,297,0.03,2900.3,1814.23,0.67,5,9,25,0.12,141,156,49,20,50,16.67,35,FALSE
2,5,1,0,0,8,3,0.38,4,2.0,2,0.67,9,1,0,8,1,12.1,13.93,2347.73,0.06,39,0.07,130.43,168.56,0.33,2,4,8,0.27,15,24,7,13,11,0,8,FALSE
7,5,1,0,8,8,3,0.07,4,2.0,1,0.33,11,1,0,46,4,99.6,16.93,28538.58,0.56,276,0.06,1585.48,1685.95,0.33,2,4,10,0.05,133,143,55,14,62,14.81,46,FALSE
7,7,4,0,3,4,5,0.14,2,2.0,5,1,14,1,0,35,1,46.83,12.27,7046.59,0.19,104,0.08,391.48,574.45,0.2,1,2,11,0.11,46,58,30,16,46,7.89,35,FALSE
16,81,6,0,28,160,41,0.12,80,2.0,17,0.41,227,1,0,349,4,287.86,42.27,514310.25,4.05,1565,0.02,28572.79,12167.54,0.02,40,80,188,0.1,757,808,197,22,394,7.43,349,FALSE
21,17,2,3,12,20,10,0.26,8,2.5,3,0.3,31,3,0.22,36,5,31.44,19.3,11716.29,0.2,107,0.05,650.91,606.95,0.3,6,10,23,0.14,47,60,28,23,73,29.41,39,FALSE
9,1,10,0,9,0,1,0.07,0,0,1,1,11,1,0,14,4,61.82,6.52,2630.04,0.13,83,0.15,146.11,403.21,1,0,0,12,0.03,41,42,22,7,33,39.13,14,FALSE
20,17,1,5,12,30,9,0.35,14,2.14,2,0.22,30,1,0,21,1,33.47,24.62,20287.52,0.27,146,0.04,1127.08,824,0.11,8,15,23,0.15,68,78,29,21,59,44.74,26,TRUE
10,7,5,1,3,10,4,0.14,4,2.5,4,1,16,4,1,28,1,45.13,11.11,5572.06,0.17,93,0.09,309.56,501.49,1,3,5,14,0.08,40,53,27,15,51,12.5,29,FALSE
7,1,4,2,15,0,1,0.07,0,0,1,1,5,1,0,13,0,60.52,4.17,1050.72,0.08,55,0.24,58.37,252.17,1,0,0,6,0.03,25,30,18,6,38,56.67,15,FALSE
0,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,0,21.33,2.86,174.13,0.02,17,0.35,9.67,60.94,1,0,0,3,0.17,8,9,7,5,6,0,5,FALSE
6,3,0,0,28,4,2,0.17,2,2.0,1,0.5,5,1,0,12,1,18.46,16.91,5277.76,0.1,69,0.06,293.21,312.13,0.5,1,2,5,0.04,31,38,11,12,47,70,12,FALSE
23,13,7,2,25,22,7,0.2,10,2.2,6,0.86,31,3,0.33,33,1,42.89,21.47,19769.73,0.31,160,0.05,1098.32,920.78,0.43,6,11,26,0.08,73,87,34,20,84,45,35,FALSE
1,5,2,0,0,6,3,0.21,2,3.0,2,0.67,9,3,1,14,2,22.59,10,2259.46,0.08,47,0.1,125.53,225.95,1,2,3,8,0.19,20,27,14,14,16,0,14,FALSE
13,5,8,1,13,8,3,0.14,4,2.0,2,0.67,22,1,0,20,0,50.44,8.5,3644.57,0.14,85,0.12,202.48,428.77,0.33,2,4,21,0.06,34,51,22,11,48,41.18,21,TRUE
6,1,3,0,3,0,1,0.14,0,0,1,1,4,1,0,7,3,22.99,4.44,454.16,0.03,25,0.23,25.23,102.19,1,0,0,5,0.06,10,15,9,8,17,30,7,FALSE
15,5,4,1,25,8,3,0.2,4,2.0,3,1,11,1,0,14,1,49.71,9.92,4895.11,0.16,94,0.1,271.95,493.31,0.33,2,4,10,0.05,43,51,26,12,56,65,15,FALSE
0,1,2,0,0,0,1,0.17,0,0,1,1,3,1,0,6,1,21.19,3.21,218.94,0.02,19,0.31,12.16,68.11,1,0,0,4,0.14,9,10,7,5,7,0,6,FALSE
7,7,2,2,3,16,4,0.2,8,2.0,3,0.75,14,1,0,18,1,25.26,12.89,4196.59,0.11,64,0.08,233.14,325.6,0.25,4,8,12,0.13,29,35,18,16,31,21.74,20,TRUE
10,9,2,1,6,12,5,0.26,4,3.0,3,0.6,17,5,1,18,0,36.97,15.36,8722.95,0.19,106,0.07,484.61,567.9,1,4,6,14,0.14,48,58,25,16,36,28,19,FALSE
0,1,0,0,0,0,1,0.13,0,0,1,1,1,1,0,8,3,15.88,7,777.94,0.04,31,0.14,43.22,111.13,1,0,0,2,0.11,10,21,5,7,9,0,8,FALSE
29,7,6,8,23,10,4,0.13,4,2.5,4,1,20,3,0.67,23,2,45.05,16.2,11826.86,0.24,130,0.06,657.05,729.91,0.75,3,5,18,0.05,61,69,32,17,84,57.41,31,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
8,5,0,1,0,6,3,0.25,2,3.0,1,0.33,7,1,0,11,3,17.39,26.25,11982.32,0.15,96,0.04,665.68,456.47,0.33,2,3,6,0.14,42,54,12,15,21,8.33,12,TRUE
0,1,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,0,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.2,4,5,4,3,5,0,4,FALSE
4,5,1,0,0,8,3,0.43,4,2.0,1,0.33,12,1,0,7,3,13.09,18.45,4456.41,0.08,52,0.05,247.58,241.48,0.33,2,4,11,0.25,29,23,11,14,12,0,7,FALSE
24,13,3,4,26,24,7,0.19,12,2.0,3,0.43,30,1,0,33,0,66.19,24.42,39480.4,0.54,262,0.04,2193.36,1616.52,0.14,6,12,25,0.08,127,135,52,20,88,47.62,37,TRUE
3,5,1,1,0,6,3,0.21,2,3.0,2,0.67,8,3,1,13,4,23.84,7.5,1341.1,0.06,39,0.13,74.51,178.81,1,2,3,7,0.17,15,24,12,12,18,7.14,14,FALSE
0,3,2,0,0,4,2,0.2,2,2.0,2,1,8,1,0,10,0,29.95,3,269.58,0.03,23,0.33,14.98,89.86,0.5,1,2,8,0.18,9,14,9,6,11,0,10,FALSE
0,5,2,0,0,8,3,0.75,4,2.0,3,1,10,3,1,4,0,12.61,6.75,574.49,0.03,23,0.15,31.92,85.11,1,2,4,9,0.6,6,17,4,9,5,0,4,FALSE
0,1,3,0,0,0,1,0.2,0,0,1,1,4,1,0,5,1,18.6,2.5,116.27,0.02,14,0.4,6.46,46.51,1,0,0,5,0.17,5,9,5,5,6,0,5,FALSE
2,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,1,20.84,3.94,323.05,0.03,21,0.25,17.95,82.04,1,0,0,4,0.17,9,12,8,7,6,0,3,FALSE
13,5,3,1,11,8,3,0.11,4,2.0,2,0.67,14,1,0,27,1,43.37,15.45,10350.44,0.22,122,0.06,575.02,670.01,0.33,2,4,13,0.06,56,66,29,16,53,30.77,28,FALSE
1,7,0,0,0,10,4,0.5,4,2.5,1,0.25,11,4,1,8,1,8.89,17.5,2722.81,0.05,36,0.06,151.27,155.59,1,3,5,9,0.4,15,21,6,14,10,0,8,FALSE
1,1,1,0,9,0,1,0.17,0,0,1,1,2,1,0,6,0,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,60,6,FALSE
12,5,2,2,7,6,3,0.27,2,3.0,2,0.67,9,3,1,9,1,26.93,8.65,2013.44,0.08,47,0.12,111.86,232.85,1,2,3,8,0.1,21,26,17,14,31,50,11,FALSE
1,5,5,0,0,8,3,0.23,4,2.0,3,1,14,3,1,13,0,29.8,5.77,991.7,0.06,38,0.17,55.09,171.9,1,2,4,13,0.2,15,23,13,10,15,0,13,FALSE
1,1,0,0,0,0,1,0.13,0,0,1,1,1,1,0,8,3,15.5,3,139.52,0.02,14,0.33,7.75,46.51,1,0,0,2,0.1,6,8,5,5,10,0,8,FALSE
1,3,0,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0,6,0,14.36,5.71,468.83,0.03,21,0.18,26.05,82.04,0.5,1,2,6,0.25,10,11,7,8,8,0,6,FALSE
22,23,1,4,19,40,12,0.44,18,2.22,6,0.5,42,4,0.27,23,1,50.37,18.03,16367.05,0.3,155,0.06,909.28,907.99,0.33,11,20,32,0.17,74,81,39,19,69,50,27,TRUE
3,3,0,1,2,4,2,0.17,2,2.0,1,0.5,6,1,0,11,2,25.04,7.33,1346.57,0.06,47,0.14,74.81,183.62,0.5,1,2,6,0.11,22,25,9,6,18,21.43,12,FALSE
2,11,3,1,0,16,6,0.25,6,2.67,4,0.67,19,6,1,23,2,31.58,13.18,5483.42,0.14,84,0.08,304.63,416.15,1,5,8,15,0.22,32,52,17,14,27,4.17,24,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
7,11,3,3,5,20,6,0.15,10,2.0,5,0.83,27,1,0,37,1,33.65,18.75,11829.4,0.21,117,0.05,657.19,630.9,0.17,5,10,23,0.11,50,67,24,18,53,17.78,40,FALSE
3,5,6,1,0,6,3,0.27,2,3.0,2,0.67,12,1,0,10,0,32.98,6.18,1260.48,0.07,48,0.16,70.03,203.9,0.33,2,3,11,0.2,17,31,11,8,15,9.09,11,FALSE
5,5,3,1,1,8,3,0.2,4,2.0,3,1,14,1,0,14,0,19.08,9.9,1869.81,0.06,43,0.1,103.88,188.87,0.33,2,4,13,0.14,18,25,10,11,22,12.5,15,FALSE
3,15,4,0,0,26,8,0.44,12,2.17,5,0.63,31,3,0.29,18,2,25.26,27.6,19238.64,0.23,131,0.04,1068.81,697.17,0.38,7,13,25,0.36,61,70,21,19,22,0,18,FALSE
0,1,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,2,0.2,3,6,3,6,5,0,4,FALSE
1,5,1,0,0,8,3,0.3,4,2.0,3,1,12,1,0,10,2,14.62,9.17,1228.15,0.04,31,0.11,68.23,133.98,0.33,2,4,11,0.25,15,16,9,11,12,0,10,FALSE
3,1,0,0,11,0,1,0.04,0,0,1,1,1,1,0,25,3,68.65,10.4,7420.21,0.24,136,0.1,412.23,713.72,1,0,0,2,0.03,67,69,29,9,40,30.56,25,FALSE
0,6,1,0,0,0,5,0.26,0,0,5,1,12,1,0,19,4,23.68,10.96,2845.58,0.09,54,0.09,158.09,259.6,0.2,0,0,9,0.25,19,35,13,15,20,0,19,FALSE
4,11,7,4,2,4,8,0.22,2,2.0,8,1,22,3,0.29,32,0,33.95,14.15,6799.13,0.16,88,0.07,377.73,480.43,0.38,1,2,16,0.19,31,57,23,21,43,15.79,36,FALSE
35,75,12,3,64,116,38,0.26,42,2.76,15,0.39,126,32,0.84,144,1,115.86,37.39,161985.9,1.44,624,0.03,8999.22,4332.13,0.84,37,59,90,0.15,279,345,97,26,247,31.75,147,TRUE
5,3,3,1,5,4,2,0.2,2,2.0,2,1,8,1,0,9,1,19.66,7.15,1004.96,0.05,32,0.14,55.83,140.55,0.5,1,2,8,0.1,13,19,10,11,21,40,10,FALSE
0,1,1,0,0,0,1,0.07,0,0,1,1,2,1,0,15,2,34.66,18.4,11735.93,0.21,141,0.05,652,637.82,1,0,0,3,0.06,69,72,15,8,16,0,15,FALSE
11,7,6,1,11,4,5,0.16,2,2.0,5,1,19,1,0,30,0,47.28,11.03,5756.98,0.17,95,0.09,319.83,521.73,0.2,1,2,16,0.09,40,55,29,16,54,28.57,31,TRUE
14,11,4,3,19,20,6,0.19,10,2.0,4,0.67,25,5,0.8,28,0,25.75,23.98,14801.55,0.21,116,0.04,822.31,617.34,0.83,5,10,21,0.09,53,63,21,19,65,44,31,FALSE
5,5,0,0,0,8,3,0.43,4,2.0,1,0.33,9,1,0,7,1,7.53,10,752.84,0.03,21,0.1,41.82,75.28,0.33,2,4,8,0.23,10,11,4,8,13,0,7,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
2,13,4,0,0,24,7,0.24,12,2.0,2,0.29,30,3,0.33,29,1,28.86,20.94,12659.07,0.2,122,0.05,703.28,604.41,0.43,6,12,25,0.22,58,64,18,13,32,0,29,FALSE
1,13,1,0,0,20,7,0.7,8,2.5,3,0.43,22,1,0,10,1,13.71,21.6,6396.36,0.1,63,0.05,355.35,296.13,0.14,6,10,17,0.58,27,36,10,16,12,0,10,FALSE
36,25,8,12,24,44,13,0.23,20,2.2,8,0.62,50,6,0.42,44,3,75.71,19.73,29480.66,0.5,237,0.05,1637.81,1494,0.46,12,22,39,0.11,109,128,58,21,117,45,56,TRUE
4,8,0,6,0,0,7,0.39,0,0,1,0.14,15,1,0,12,3,18.16,18,5884.2,0.11,68,0.06,326.9,326.9,0.14,0,0,10,0.3,20,48,10,18,23,33.33,18,FALSE
4,1,0,0,0,0,1,0.09,0,0,1,1,1,1,0,11,3,16.12,31.5,16002,0.17,127,0.03,889,508,1,0,0,2,0.06,63,64,8,8,16,0,11,FALSE
1,3,1,0,0,4,2,0.4,2,2.0,1,0.5,6,1,0,5,1,11.86,5.25,326.92,0.02,18,0.19,18.16,62.27,0.5,1,2,6,0.29,6,12,4,7,7,0,5,FALSE
20,15,2,6,14,28,8,0.27,14,2.0,6,0.75,29,1,0,24,0,55.87,16.21,14703.33,0.3,159,0.06,816.85,906.37,0.13,7,14,23,0.12,73,86,36,16,65,45.45,30,FALSE
3,37,3,0,0,56,19,0.7,20,2.8,3,0.16,62,17,0.89,27,2,28.02,46.1,59529.74,0.43,238,0.02,3307.21,1291.45,0.89,18,28,45,0.61,88,150,21,22,31,0,27,FALSE
3,9,2,0,0,16,5,0.28,8,2.0,2,0.4,19,1,0,18,3,29.23,9.38,2568.93,0.09,57,0.11,142.72,274.02,0.2,4,8,16,0.23,25,32,16,12,22,0,18,FALSE
4,5,1,1,7,8,3,0.17,4,2.0,2,0.67,14,1,0,17,4,42.71,14.57,9068.9,0.21,114,0.07,503.83,622.38,0.33,2,4,13,0.1,51,63,28,16,30,32,18,FALSE
1,5,4,0,0,8,3,0.17,4,2.0,3,1,12,1,0,18,1,26.88,11.27,3412.26,0.1,63,0.09,189.57,302.86,0.33,2,4,11,0.15,26,37,15,13,20,0,18,FALSE
1,7,4,0,0,12,4,0.19,6,2.0,2,0.5,24,1,0,21,3,53.82,9.17,4521.96,0.16,94,0.11,251.22,493.31,0.25,3,6,22,0.17,45,49,27,11,23,0,21,FALSE
2,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.2,3,4,3,4,5,0,2,FALSE
1,15,2,0,0,24,8,0.44,10,2.4,5,0.63,29,5,0.57,18,3,26.46,21.46,12182.6,0.19,104,0.05,676.81,567.78,0.63,7,12,23,0.4,47,57,23,21,20,0,18,FALSE
1,9,4,4,0,8,6,0.17,4,2.0,4,0.67,20,3,0.4,31,1,42.06,21.68,19763.62,0.3,157,0.05,1097.98,911.75,0.5,2,4,16,0.16,67,90,34,22,37,11.43,35,TRUE
13,11,3,3,5,20,6,0.21,10,2.0,3,0.5,25,1,0,26,0,43.02,15.81,10760.54,0.23,127,0.06,597.81,680.41,0.17,5,10,21,0.13,61,66,27,14,48,23.53,29,FALSE
0,9,5,0,0,16,5,0.29,8,2.0,4,0.8,20,1,0,17,1,24.55,23.68,13769.86,0.19,110,0.04,764.99,581.39,0.2,4,8,17,0.28,45,65,19,20,18,0,17,FALSE
1,3,1,0,0,4,2,0.25,2,2.0,1,0.5,7,1,0,8,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,0.5,1,2,7,0.2,7,11,6,9,10,0,8,FALSE
1,1,3,0,0,0,1,0.14,0,0,1,1,4,1,0,7,1,12.73,6.75,580.17,0.03,22,0.15,32.22,85.95,1,0,0,5,0.11,9,13,6,9,9,0,7,FALSE
0,1,1,0,0,0,1,0.14,0,0,1,1,2,1,0,7,1,17.41,3.5,213.21,0.02,16,0.29,11.85,60.92,1,0,0,3,0.13,7,9,7,7,8,0,7,FALSE
4,3,1,0,0,4,2,0.29,2,2.0,2,1,7,1,0,7,4,15.32,11,1854.11,0.06,39,0.09,103.01,168.56,0.5,1,2,7,0.17,18,21,9,11,12,0,7,FALSE
48,39,4,2,77,76,20,0.14,38,2.0,5,0.25,95,4,0.16,144,3,94.07,30.36,86693.87,0.95,428,0.03,4816.33,2855.8,0.2,19,38,77,0.07,187,241,77,25,272,35.43,146,TRUE
0,3,0,0,0,4,2,0.4,2,2.0,1,0.5,5,1,0,5,3,10.75,4,172.08,0.01,12,0.25,9.56,43.02,0.5,1,2,5,0.33,4,8,4,8,6,0,5,FALSE
7,7,2,1,0,12,4,0.13,6,2.0,3,0.75,16,1,0,30,2,29.83,40.13,48033.42,0.4,222,0.02,2668.52,1197.09,0.25,3,6,14,0.1,107,115,24,18,39,3.23,31,FALSE
1,5,1,0,1,8,3,0.3,4,2.0,2,0.67,9,1,0,10,1,12.54,12.75,2038.87,0.05,37,0.08,113.27,159.91,0.33,2,4,8,0.23,17,20,8,12,13,9.09,10,FALSE
0,7,0,0,0,12,4,0.29,6,2.0,1,0.25,13,1,0,14,2,13.04,18.56,4494.57,0.08,57,0.05,249.7,242.13,0.25,3,6,11,0.27,27,30,8,11,15,0,14,FALSE
1,7,3,0,0,10,4,0.4,4,2.5,3,0.75,16,3,0.67,10,3,18.06,11.85,2534.72,0.07,45,0.08,140.82,213.97,0.75,3,5,14,0.33,22,23,13,14,12,0,10,FALSE
0,3,0,1,1,4,2,0.29,2,2.0,1,0.5,6,1,0,6,0,27.01,11.69,3692.07,0.11,65,0.09,205.11,315.77,0.5,1,2,6,0.22,19,46,13,16,9,25,7,FALSE
7,3,1,0,3,4,2,0.09,2,2.0,2,1,7,1,0,22,1,39.13,13.91,7574.21,0.18,103,0.07,420.79,544.4,0.5,1,2,7,0.06,40,63,23,16,33,12,22,TRUE
22,12,3,2,12,16,7,0.13,8,2.0,6,0.86,26,1,0,53,1,48.73,19.39,18330.01,0.32,160,0.05,1018.33,945.1,0.14,4,8,21,0.07,67,93,38,22,99,20.9,55,FALSE
6,3,1,0,1,4,2,0.08,2,2.0,1,0.5,6,1,0,25,3,14.23,94.77,127850.89,0.45,287,0.01,7102.83,1349.03,0.5,1,2,6,0.06,139,148,11,15,33,3.85,25,FALSE
23,11,5,1,7,8,8,0.17,4,2.0,5,0.63,24,1,0,45,1,42.42,24.2,24843.45,0.34,176,0.04,1380.19,1026.58,0.13,2,4,18,0.1,77,99,35,22,77,15.09,46,TRUE
1,5,1,0,0,6,3,0.2,2,3.0,1,0.33,9,3,1,15,1,30.72,25.5,19978.47,0.26,154,0.04,1109.91,783.47,1,2,3,8,0.18,51,103,17,17,17,0,15,FALSE
1,1,2,0,0,0,1,0.09,0,0,1,1,3,1,0,11,0,38.86,7,1904.18,0.09,61,0.14,105.79,272.03,1,0,0,4,0.08,30,31,15,7,13,0,11,FALSE
2,7,0,0,0,12,4,0.67,6,2.0,1,0.25,13,4,1,6,2,7.22,13.33,1282.82,0.03,26,0.08,71.27,96.21,1,3,6,11,0.44,8,18,3,10,9,0,6,FALSE
2,19,3,0,0,36,10,0.42,18,2.0,4,0.4,40,4,0.33,24,4,43.97,13.19,7652.73,0.19,109,0.08,425.15,580.09,0.4,9,18,32,0.37,49,60,26,14,27,0,24,FALSE
12,3,5,1,14,4,2,0.2,2,2.0,2,1,10,1,0,9,1,33.92,9.38,2981.4,0.11,62,0.11,165.63,318.02,0.5,1,2,10,0.05,25,37,20,15,37,62.5,10,FALSE
1,3,2,0,0,4,2,0.25,2,2.0,2,1,7,1,0,8,2,15.92,6.29,629.06,0.03,24,0.16,34.95,100.08,0.5,1,2,7,0.2,8,16,7,11,10,0,8,FALSE
1,1,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,0,10.6,7,519.62,0.02,19,0.14,28.87,74.23,1,0,0,2,0.17,7,12,5,10,6,0,4,FALSE
2,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,0,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,2,0.2,4,7,4,6,5,0,2,FALSE
7,1,1,0,19,0,1,0.33,0,0,1,1,2,1,0,3,2,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,3,0.03,2,5,2,4,30,86.36,3,TRUE
0,5,2,0,0,8,3,0.3,4,2.0,3,1,11,1,0,10,0,25.87,9,2095.13,0.08,53,0.11,116.4,232.79,0.33,2,4,10,0.27,24,29,12,9,11,0,10,FALSE
11,1,2,1,17,0,1,0.08,0,0,1,1,3,1,0,11,0,59.44,5.5,1797.95,0.11,68,0.18,99.89,326.9,1,0,0,4,0.02,33,35,21,7,41,62.07,12,FALSE
0,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,11.16,3.12,108.97,0.01,11,0.32,6.05,34.87,1,0,0,3,0.2,5,6,4,5,5,0,4,FALSE
1,15,3,3,0,28,8,0.22,14,2.0,4,0.5,36,1,0,34,3,23.86,46,50477.9,0.37,201,0.02,2804.33,1097.35,0.13,7,14,30,0.21,92,109,22,22,39,8.1,37,FALSE
4,1,2,0,0,0,1,0.13,0,0,1,1,3,1,0,8,0,32.47,8.36,2268.24,0.09,60,0.12,126.01,271.41,1,0,0,4,0.08,26,34,14,9,13,0,8,FALSE
18,19,2,3,9,30,10,0.31,12,2.5,5,0.5,32,7,0.67,29,0,53.13,18.65,18483.6,0.33,173,0.05,1026.86,990.93,0.7,9,15,24,0.17,79,94,36,17,60,29.27,32,FALSE
1,10,2,2,0,10,6,0.25,4,2.5,3,0.5,20,6,1,22,0,22.38,20,8951.25,0.15,83,0.05,497.29,447.56,1,3,5,16,0.23,30,53,18,24,26,8.33,24,FALSE
4,3,4,0,14,4,2,0.2,2,2.0,2,1,8,1,0,10,0,20.51,4.57,428.64,0.03,24,0.22,23.81,93.77,0.5,1,2,8,0.07,8,16,7,8,29,58.33,10,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
3,1,2,0,3,0,1,0.17,0,0,1,1,3,1,0,6,0,10.79,7.2,559.51,0.03,21,0.14,31.08,77.71,1,0,0,4,0.08,9,12,5,8,13,33.33,6,FALSE
3,3,1,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0,6,2,13.83,11.25,1750.38,0.05,36,0.09,97.24,155.59,0.5,1,2,6,0.2,15,21,8,12,10,0,6,FALSE
